id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
403431,Brigsby Bear,7.202,341,Released,2017-07-27,532669,97,False,/ymzgxmjAoBKhXV3cYep2OoBcnXz.jpg,0,,tt5805752,en,Brigsby Bear,"Brigsby Bear Adventures is a children's TV show produced for an audience of one: James. When the show abruptly ends, James's life changes forever, and he sets out to finish the story himself.",8.239,/xIPgbuGcorPbOs2l3dVyaQbDboW.jpg,Until our next adventure...,"Comedy, Drama","3311 Productions, Lord Miller, Kablamo!, YL Pictures",United States of America,English,"bunker, friends, bear, abduction"
414453,Columbus,7.037,341,Released,2017-08-04,1015744,105,False,/xN88RKXxjPAcQsdBz6XavZ00PFh.jpg,700000,https://columbusthemovie.com,tt5990474,en,Columbus,"When a renowned architecture scholar falls suddenly ill during a speaking tour, his son Jin finds himself stranded in Columbus, Indiana - a small Midwestern city celebrated for its many significant modernist buildings. Jin strikes up a friendship with Casey, a young architecture enthusiast who works at the local library.",18.437,/3ZE5Wl3CdfUH4BkWRmyMKPHkWHx.jpg,In the middle of all the mess... there was this.,Drama,"Nonetheless Productions, Depth of Field, Superlative Films",United States of America,"English, Korean","small town, indiana, usa, coma, library, heart attack, hospital, architecture, east asian lead, intercultural relationship, american midwest, korean american, addiction recovery, father son relationship, mother daughter relationship, korean, asian american"
235271,Addicted,5.809,341,Released,2014-10-10,17534314,105,False,/aqqoDJs8vYp2EZ74aQ1UMY0sjM7.jpg,0,,tt2205401,en,Addicted,A gallerist risks her family and flourishing career when she enters into an affair with a talented painter and slowly loses control of her life.,16.85,/fAERrD6vvmznDoL99wlgjhSfPcH.jpg,Every Woman Needs an Escape,"Drama, Thriller","Lionsgate, Codeblack Films",United States of America,English,"infidelity, obsession, lie, sin, interracial relationship, lust, attraction, deceit, temptation, faithful husband"
426338,Holy Camp!,6.832,339,Released,2017-09-29,2963886,109,False,/msj2VmaHEvJ0cKLZkdMLE6AO5dc.jpg,3144622,,tt5176252,es,La llamada,"María and Susana, two rebellious teenagers, spend the summer in a catholic camp. While they are grounded during a weekend, the most unexpected arrival in the most unexpected way will change their feelings about life, love and freedom.",9.059,/4JTf3ze7IipC66a9cqJtZZt19fy.jpg,,"Comedy, Romance","Apaches Entertainment, Sábado Películas, Film Factory, Lo Hacemos y Ya Vemos A. I. E., TVE",Spain,Spanish,"summer camp, nun, based on play or musical, god, religion, latin music"
622420,The Jack in the Box,5.898,339,Released,2019-11-09,1035734,87,False,/jbLhPErePs1MRwht2FvQTA9Lcc0.jpg,0,http://www.fowlermedia.co.uk/?fbclid=IwAR0fR7YjLdAck8r4-HYm_eZAthulqpZvMrSLqjUGbpL6lnMiJGu7_vHoo_w,tt10645682,en,The Jack in the Box,"When a vintage Jack-in-the-box is un-earthed and opened, it's new owners soon have reason to believe the creepy clown doll within has a life of its own.",17.962,/vDlWN81KSiOfffHlzbAgZJF8Keq.jpg,Once you open the box... you can't escape it.,Horror,"Up A Notch Productions, Fowler Media",United Kingdom,English,"killer doll, widower, evil clown, british cinema, evil toys, evil entity, horror, killer toy"
445030,"No Game, No Life: Zero",7.82,337,Released,2017-07-15,6000000,106,False,/rONo71gkE9JxXRmbsQC5vJ693Yw.jpg,0,http://ngnl.jp/,tt5914996,ja,ノーゲーム・ノーライフ ゼロ,"In ancient Disboard, Riku is an angry, young warrior intent on saving humanity from the warring Exceed, the sixteen sentient species, fighting to establish the ""One True God"" amongst the Old Deus. In a lawless land, humanity's lack of magic and weak bodies have made them easy targets, leaving them on the brink of extinction. One day, hope returns to humanity when Riku finds a powerful female Ex-machina, whom he names Schwi. Exiled from her Cluster because of her research into human emotions, Schwi is convinced that humanity has only survived due to the power of these feelings. Forming an unlikely partnership in the midst of the overwhelming chaos, Riku and Schwi must now find the answers to their individual shortcomings in each other, and discover for themselves what it truly means to be human as they fight for their lives against all odds. Each with a powerful new ally in tow, it is now up to them to prevent the extinction of the human race and establish peace throughout Disboard!",13.538,/cCBB6BGRj5nCTaEgogDtkHfjOLK.jpg,,"Animation, Action, Drama, Romance, Fantasy, Adventure",Madhouse,Japan,Japanese,"based on novel or book, magic, anti hero, supernatural, post-apocalyptic future, end of the world, tragedy, disaster, game, anime, high fantasy, battle of wits"
377154,Being 17,6.878,336,Released,2016-02-27,2000000,116,False,/tbPB4LU2Xp4hSFl1yiYiu2Kpcfy.jpg,0,,tt4331970,fr,Quand on a 17 ans,"Damien lives with his mother Marianne, a doctor, while his father, a pilot, is on a tour of duty abroad with the French military. At school, Damien is bullied by Thomas,  who lives in the farming community up in the mountains. The boys find themselves living together when Marianne invites Thomas to come and stay with them while his mother is ill in hospital. Damien must learn to live with the boy who terrorized him.",7.991,/hC5cEEXTFg0pYvuqAfckP8EWR6G.jpg,Adolescence is the only time when you learn something at all,Drama,"Wild Bunch, Fidélité Films, France 2 Cinéma",France,"French, Spanish","homophobia, bullying, male homosexuality, in the closet, pyrenees mountain ridge, first love, lgbt teen, gay theme"
391714,On Chesil Beach,6.13,335,Released,2018-01-19,3335913,110,False,/lX3ag7lRucBnplL2nQiYkOyssbj.jpg,745971,https://bleeckerstreetmedia.com/onchesilbeach,tt1667321,en,On Chesil Beach,"In 1962 England, a young couple finds their idyllic romance colliding with issues of sexual freedom and societal pressure, leading to an awkward and fateful wedding night.",8.982,/7uRdd5NawI9iTQ5oWIKYjqNkyc1.jpg,A different time. A different love.,"Drama, Romance","Number 9 Films, BBC Film",United Kingdom,English,"sexual abuse, based on novel or book, frigidity, honeymoon, sexual revolution, newlywed, 1960s, dorset, fear of intimacy"
346681,Wilson,6.018,335,Released,2017-03-24,653951,94,False,/cZr5milmwj3hLbcMxZc4yszwn0O.jpg,0,,tt1781058,en,Wilson,"Middle-aged and divorced, Wilson finds himself lonely, smug, and obsessed with his past.",8.126,/m63h5MxevYrKn3720hVgKZAx86S.jpg,Positively Negative.,"Comedy, Drama",Ad Hominem Enterprises,United States of America,English,"daughter, naivety, oddball, father, based on comic, misfit, dog, divorcee, based on graphic novel, ex-wife, estranged wife, laughter, mild mannered"
581577,Persian Lessons,7.692,334,Released,2020-04-17,3825668,127,False,/kgP4YOUWKhJZWL0Z8LJ6G6LBMEM.jpg,0,https://www.hypepro.tv/filmtv/video/persian-lessons,tt9738784,de,Persian Lessons,"Occupied France, 1942. Gilles is arrested by SS soldiers alongside other Jews and sent to a camp in Germany. He narrowly avoids sudden execution by swearing to the guards that he is not Jewish, but Persian. This lie temporarily saves him, but Gilles gets assigned a life-or-death mission: to teach Farsi to Head of Camp Koch, who dreams of opening a restaurant in Iran once the war is over. Through an ingenious trick, Gilles manages to survive by inventing words of ""Farsi"" every day and teaching them to Koch.",13.025,/ppReRGszmdZC2194keN4cGoLIPQ.jpg,,"War, Drama","Hype Film, LM Media, One Two Films, Belarusfilm","Belarus, Germany, Russia","English, French, Italian, Persian, German","nazi, concentration camp, world war ii, concentration camp prisoner, german officer, exhaustion, fictional language, jewish"
309304,Grandma,6.463,334,Released,2015-06-04,7205073,78,False,/kiVn09vghnscMWMqlX8uoQuXtMW.jpg,600000,http://sonyclassics.com/grandma/,tt4270516,en,Grandma,"Self-described misanthrope Elle Reid has her protective bubble burst when her 18-year-old granddaughter, Sage, shows up needing help. The two of them go on a day-long journey that causes Elle to come to terms with her past and Sage to confront her future.",11.118,/4LW20TF4NfQgHj5rZs0d0cgxRjV.jpg,,"Comedy, Drama","1821 Pictures, Depth of Field",United States of America,English,"grandparent grandchild relationship, road trip, abortion"
771077,Rise,7.53,333,Released,2022-03-30,11196824,117,False,/xZ4AkMpDKIEydmDU8xTW9mLoh3V.jpg,7780000,,tt13531468,fr,En corps,"Elise thought she had the perfect life: an ideal boyfriend and a promising career as a ballet dancer. It all falls apart the day she catches him cheating on her with her stage backup; and after she suffers an injury on stage, it seems like she might not be able to dance ever again.",45.301,/ue6GyiX9dLSpmmAze1pPYcIlUrf.jpg,,"Comedy, Drama","Ce qui me meut, France 2 Cinéma, StudioCanal, Panache Productions, La Compagnie Cinématographique","Belgium, France",French,dance
299847,Happily Mixed Up,6.134,333,Released,2014-10-30,4626678,105,False,/h0cOt7XbrRiKYdytcdoYFu6I7Jh.jpg,0,,tt3825750,it,Confusi e felici,A psychoanalyst learns to have an illness and as a consequence he decides to quit his job. All his patients get together to find a way to make him feel better.,6.646,/5xDDVnfrSDTMXgdnH5m9kY8qE09.jpg,Who analyzes the analyst?,Comedy,"Italian International Film, RAI",Italy,Italian,"psychoanalyst, health crisis"
340402,Almost Christmas,5.926,333,Released,2016-11-11,42487325,111,False,/dXbV1QF2nrmrs0TLOQnNPydhwPj.jpg,17000000,https://www.uphe.com/movies/almost-christmas,tt4649416,en,Almost Christmas,"Walter Meyer is a retired mechanic who lost the love of his life one year earlier. Now that the holiday season is here, he invites daughters Rachel and Cheryl and sons Christian and Evan to his house for a traditional celebration. Poor Walter soon realizes that if his bickering children and the rest of the family can spend five days together under the same roof, it will truly be a Christmas miracle.",9.704,/dsMxMbapp5pmTVaFOD0YL4DQXS3.jpg,Five days together? Oh joy.,"Comedy, Drama","Will Packer Productions, Universal Pictures",United States of America,English,"thanksgiving, family, death, christmas"
370964,I Am Dragon,7.188,332,Released,2015-12-03,10495305,110,False,/68chxvkKe8Zty1MNY1cCoBAKWs1.jpg,18000000,,tt4057376,ru,Он - дракон,"In the midst of the wedding princess Miroslava is kidnapped by a dragon and carried away into his castle on the remote island. Mira left everything behind in the past - family, friends and groom. Now the only things she had were a stone cage and a mysterious young man named Arman ... but who is he and what is he doing on that island? Miroslava will know the truth too late: loving a dragon will reveal the bitter truth - love is scary.",27.705,/hbrsGRFwlnpy86GJTz5PgcvAGdO.jpg,,"Fantasy, Romance","Splendid Film, Bazelevs Production, Mindstream Productions",Russia,Russian,"fairy tale, dragon"
500475,SuperFly,6.761,332,Released,2018-06-13,20545116,107,False,/fJKJXKiRSzDihp50c7j39zb3ILi.jpg,16000000,http://www.superfly.movie,tt7690670,en,SuperFly,"Career criminal Youngblood Priest wants out of the Atlanta drug scene, but as he ramps up sales, one little slip up threatens to bring the whole operation down before he can make his exit.",18.797,/gGk9H5PVpWzbsYkmnBeKevQkwwf.jpg,Redefine the hussle,"Action, Crime","Columbia Pictures, Silver Pictures, Sony Pictures",United States of America,"English, Spanish","corruption, police, gambling, famous score, nightclub, arrest, money, driving, revolver"
302349,Iron Sky: The Coming Race,5.1,332,Released,2019-01-25,400900,93,False,/kEY6RjklHdwJfg5Wxnu20aAc618.jpg,21000000,http://ironsky.net/the-coming-race/,tt3038708,en,Iron Sky: The Coming Race,"Twenty Nine years after the events of Iron Sky, the former Nazi Moonbase has become the last refuge of mankind. Earth was devastated by a nuclear war, but buried deep under the wasteland lies a power that could save the last of humanity - or destroy it once and for all. An old enemy leads our heroes on an adventure into the Hollow Earth. To save humanity, they must fight the Vril, an ancient shapeshifting reptilian race and their army of dinosaurs.",12.85,/l5t2Nf1F7iQUKTrODg93xmQzZLj.jpg,Let's make Earth great again,"Action, Comedy, Fantasy, Science Fiction, Adventure","Potemkino, Iron sky universe, 27 Films Production","Finland, Germany","German, English","moon, nazi, post-apocalyptic future, sequel, alien, death of mother, nazi occupation, adam and eve, adolf hitler"
391698,The Beatles: Eight Days a Week - The Touring Years,7.571,331,Released,2016-09-15,12283800,106,False,/zSacPjqL4qrIFsI0R1QukGmyXUJ.jpg,0,http://www.thebeatlesliveproject.com/,tt2531318,en,The Beatles: Eight Days a Week - The Touring Years,"The Beatles stormed through Europe's music scene in 1963, and, in 1964, they conquered America. Their groundbreaking world tours changed global youth culture forever and, arguably, invented mass entertainment as we know it today. All the while, the group were composing and recording a series of extraordinarily successful singles and albums. However the relentless pressure of such unprecedented fame, that in 1966 became uncontrollable turmoil, led to the decision to stop touring. In the ensuing years The Beatles were then free to focus on a series of albums that changed the face of recorded music.",14.601,/A6q7Jy4vXgXXoCoHX4lpCaKvcMV.jpg,The band you know. The story you don't.,"Documentary, Music","Imagine Entertainment, Apple Corps","United Kingdom, United States of America",English,
317952,Cartel Land,7.188,330,Released,2015-07-03,1145923,100,False,/lHFsMi0uprGSD25sIR1OVeqFiFR.jpg,0,,tt4126304,en,Cartel Land,"In the Mexican state of Michoacán, Dr. Jose Mireles, a small-town physician known as ""El Doctor,"" shepherds a citizen uprising against the Knights Templar, the violent drug cartel that has wreaked havoc on the region for years. Meanwhile, in Arizona's Altar Valley—a narrow, 52-mile-long desert corridor known as Cocaine Alley—Tim ""Nailer"" Foley, an American veteran, heads a small paramilitary group called Arizona Border Recon, whose goal is to halt Mexico’s drug wars from seeping across our border.",6.966,/bNNP8IYV1VZKsS5CRavRpRDWV06.jpg,,"Drama, Documentary","The Documentary Group, Our Time Projects, A&E IndieFilms, Whitewater Films",United States of America,"English, Spanish","mexico, arizona, cocaine, crack, murder, gang, drugs, mexican border, knight templars"
227735,Dolphin Tale 2,6.942,330,Released,2014-09-11,52424533,107,False,/jAXPhMpnJTzBa8oSAP0l9sjYgV8.jpg,36000000,http://www.seewinter.com/,tt2978462,en,Dolphin Tale 2,The team of people who saved Winter's life reassemble in the wake of her surrogate mother's passing in order to find her a companion so she can remain at the Clearwater Marine Hospital.,12.655,/uBCyWQzqq6I60owpC9qCE5XAO1N.jpg,WINTER's amazing true story... now has HOPE.,"Family, Drama","Alcon Entertainment, Boxing Cat Films, Color Force, St. Petersburg Clearwater Film Commision",United States of America,English,"florida, aquarium, dolphin, veterinarian, sequel, swimming, clearwater, sea turtle"
396810,The Last Word,6.564,330,Released,2017-03-03,1783421,108,False,/xtmyWSkRNrCw66rzaTfUcSMiWMk.jpg,0,http://www.bleeckerstreetmedia.com/thelastword,tt5023260,en,The Last Word,"A retired businesswoman – who tries to control everything around her – decides to write her own obituary. A young journalist takes up the task of finding out the truth, and the result is a life-altering friendship.",11.697,/zvwBd0nsW5OqTs4ndEJLQY62leF.jpg,An unexpected friendship that began at the end.,"Comedy, Drama","Franklin Street, Myriad Pictures, Parkside Pictures, Wondros",United States of America,English,"friendship, suicide attempt, vandalism, road trip, advertising executive, obituary, radio dj, obituary writer, essay writer"
356842,The Ones Below,5.939,329,Released,2016-03-11,121827,87,False,/tNoeXAKFL6sgpUYADRIGBOYiqsC.jpg,0,http://www.magnetreleasing.com/theonesbelow,tt4126438,en,The Ones Below,"A young affluent couple expecting their first child hits it off with the new couple that moves in downstairs, until a dinner party between them ends in a shocking accident.",12.936,/vEWYRhI1Q3AcrnS9MB5zoogo69c.jpg,How well do you know your neighbors?,Thriller,"Tigerlily Films, Cuba Pictures, BBC Films, Kreo Films FZ","United Arab Emirates, United Kingdom",English,"baby, pregnancy, neighbor, expecting"
820722,The Good Boss,7.044,329,Released,2021-10-15,365000,120,False,/zrwx2GY2mObQl1PvORZttrefwAL.jpg,0,https://cohenmedia.net/product/the-good-boss,tt13066182,es,El buen patrón,"Julio Blanco is the proprietor of Básculas Blanco, a Spanish company producing industrial scales in a provincial Spanish town, which awaits the imminent visit from a committee that will decide if they merit a local Business Excellence award: everything has to be perfect when the time comes. Working against the clock, Blanco pulls out all the stops to address and resolve issues with his employees, crossing every imaginable line in the process.",9.228,/x1OgeRKB8AoOYKt3DzxJelLLpLA.jpg,,"Comedy, Drama","The Mediapro Studio, Reposado Producciones, TVE, TV3, MK2 Films, Crea SGR, ICAA, Orange",Spain,Spanish,"one week, unbalanced scale, aggressive intern, feckless production manager"
820067,The Quintessential Quintuplets Movie,8.349,328,Released,2022-05-20,17288993,136,False,/jBIMZ0AlUYuFNsKbd4L6FojWMoy.jpg,0,https://www.thequintessentialquintuplets-movie.com,tt15721650,ja,映画 五等分の花嫁,"When five lovely young girls who hate studying hire part-time tutor Futaro, he guides not only their education but also their hearts. Time spent has brought them all closer, with feelings growing within the girls and Futaro. As they finish their third year of high school and their last school festival approaches, they set their sights on what’s next. Is there a future with one of them and Futaro?",58.939,/sg7klpt1xwK1IJirBI9EHaqQwJ5.jpg,,"Animation, Comedy, Romance","DAX Production, Pony Canyon, Nichion, Bibury Animation Studios, Nippon BS Broadcasting, GYAO, Kodansha, Good Smile Film, Bushiroad, MAGNET",Japan,Japanese,"adolescence, harem, sister, romance, slice of life, school, based on manga, anime"
534072,Great White,5.308,328,Released,2021-05-13,517929,91,False,/vvzucWIigLAWS8QawQRvpmUKM6.jpg,0,,tt8435002,en,Great White,"A sea plane is destroyed in a freak accident, five people find themselves drifting on a raft. At the mercy of the tide and with no hope of rescue, the helpless situation takes a horrifying turn when they are terrorized by a ravenous great white.",9.704,/2wEVked59Y00NKK4Vj0FgzUzdPH.jpg,Take your final breath.,"Horror, Thriller","Thrills & Spills, Truth or Dare, ProdigyMovies, Filmology Finance","Australia, United Kingdom, United States of America",English,"shark attack, animal attack, shark, great white shark, great barrier reef, seaplane"
463319,Shadow,6.9,328,Released,2018-09-30,91708374,116,False,/bk2NtbQh84QEsL2bKVCbFx3ZOUa.jpg,44005000,,tt6864046,zh,影,"In a kingdom ruled by a young and unpredictable king, the military commander has a secret weapon: a shadow, a look-alike who can fool both his enemies and the King himself. Now he must use this weapon in an intricate plan that will lead his people to victory in a war that the King does not want.",14.874,/qVXFyASEt1kLpZv9EYze0S0mZe4.jpg,The Battlefield in Ink.,"Action, Drama","Village Roadshow Pictures Asia, LeVision Pictures, Bona Film Group",China,Mandarin,"shadow, sombra, ying"
469721,The Cured,5.541,328,Released,2017-11-24,323776,95,False,/slCqWqN1gtgOHDvQMZwsKJLCLoO.jpg,0,,tt3463106,en,The Cured,"What happens when the undead return to life? In a world ravaged for years by a virus that turns the infected into zombie-like cannibals, a cure is at last found and the wrenching process of reintegrating the survivors back into society begins.",12.019,/qheJcFjQ3hAMroE8y6FpCg6jNeN.jpg,The cure is just the beginning,"Horror, Drama, Science Fiction","Tilted Pictures, Bac Films, Savage Productions",Ireland,English,"infection, flashback, zombie, disease, military, cure, pack"
422715,The Bride,5.879,327,Released,2017-01-19,6945256,90,False,/me5utxTz6hlEgAeQisexKHP27ZU.jpg,1500000,,tt6095090,ru,Невеста,This is a story of a small town girl named Nastya. Her newly married husband Ivan drives her to his hometown to meet his family. Upon their arrival Nastya feels she made a wrong decision: she is surrounded by weird people and she sees creepy photos all around the house. Ivan disappears while his family prepares Nastya for a mysterious traditional Russian wedding ceremony. She struggles to calm herself down hoping all this will end and they will live happily ever after. Only if she stays alive...,8.564,/aKKanGgtgHxrdb1e7OKxbvpio04.jpg,,"Mystery, Horror, Thriller",Focus Plus Cinema,Russia,Russian,
253331,Black or White,6.835,327,Released,2014-09-06,21571189,121,False,/759wfisWoD7eJZmi1wi6Y0cW3jw.jpg,9000000,,tt2883434,en,Black or White,"A grieving widower is drawn into a custody battle over his granddaughter, whom he helped raise her entire life.",8.451,/hOxxudUwgh5KGC7LtxDCkkwn1YP.jpg,There's more to family than what you see.,Drama,Treehouse Pictures,United States of America,English,"grieving widower, widower"
763329,Red Rocket,6.706,326,Released,2021-12-10,2200000,130,False,/gsJQcNtnZEzfkJVi1S8bdzLR4LX.jpg,1100000,http://redrocket.movie,tt13453006,en,Red Rocket,"Finding himself down and out in Los Angeles, ex porn star Mikey Saber decides to crawl back to his hometown of Texas City, Texas, where his estranged wife and mother-in-law are living. Just as this dysfunctional family seems to be making things work, Mikey meets a young woman named Strawberry working the cash register at a local doughnut shop.",7.197,/345gLhiNpItU1ICx8OxJQwjgPmH.jpg,,Drama,"FilmNation Entertainment, Cre Film",United States of America,English,"texas, narcissism, relationship problems, porn star, estranged wife, selfishness, ex-husband ex-wife relationship, return home, 2010s, return to hometown, texas city, unlikeable protagonist"
347629,Thank You for Your Service,6.512,326,Released,2017-10-26,9438370,109,False,/7KpA2BswBFHLR7yIexkuVhpAK3x.jpg,20000000,,tt2776878,en,Thank You for Your Service,"A group of U.S. soldiers returning from Iraq struggle to integrate back into family and civilian life, while living with the memory of a war that threatens to destroy them long after they've left the battlefield.",13.722,/z8OKWw6DAZAOyz8F421euawr3Hs.jpg,For your courage. For your love. For your sacrifice.,"Drama, War","DreamWorks Pictures, Amblin Entertainment, Dune Films",United States of America,English,"post-traumatic stress disorder (ptsd), based on novel or book, biography, soldier, military, war psychology"
615952,Armageddon Time,6.58,325,Released,2022-10-28,6100000,114,False,/giveZjQGE4Pn3kJvsTn7uHqLjZS.jpg,15000000,https://www.focusfeatures.com/armageddon-time,tt10343028,en,Armageddon Time,"In 1980, Queens, New York, a young Jewish boy befriends a rebellious African-American classmate to the disapproval of his privileged family and begins to reckon with growing up in a world of inequality and prejudice.",14.695,/d0fkTMTN91f0tehqVKG9D9JMsDR.jpg,The end of an era. The beginning of everything.,Drama,"RT Features, Spacemaker Productions, Keep Your Head Productions, MadRiver Pictures, Focus Features","Brazil, United States of America",English,"school friend, grandparent grandchild relationship, grandfather, arrest, ronald reagan, stealing, pta, semi autobiographical, 1980s, school board, jimmy carter"
258363,Desierto,6.08,325,Released,2015-04-12,4924990,88,False,/oAJzHCvILvdg6rVz0i7oPBQuCGK.jpg,0,http://stxmovies.com/desierto/,tt3147312,en,Desierto,"A group of Mexican emigrants attempts to cross the Mexican-US border. What begins as a hopeful journey becomes a harrowing, bloody and primal fight for survival when a deranged, rifle-toting vigilante and his loyal Belgian Malinois dog chase the group of unarmed men and women through the treacherous borderland. In the harsh, unforgiving desert terrain, the odds are stacked firmly against them as they discover there’s nowhere to hide from the unrelenting, merciless killer.",9.076,/67Ue5or6ZPScqkagC3EJSOYuzyR.jpg,A chase where only the strongest survive.,"Thriller, Drama","Itaca Films, Esperanto Kino, CG Cinéma, STX Films","France, Mexico","English, Spanish","mass murder, survival, vigilante, desert, hunt, mexican border"
852438,Final Cut,7.0,325,Released,2022-05-18,2046233,110,False,/y3gzaSi1ODm8XoFhOBeeyLpv7U9.jpg,4300000,,tt14317880,fr,Coupez !,Things go badly for a small film crew shooting a low-budget zombie movie when they are attacked by real zombies.,12.399,/hBUdnylt2a84PwGIPQcZDkCVB5M.jpg,,"Horror, Comedy","Wild Bunch, La Classe américaine, Getaway Films, BlueLight, Pan-Européenne, ENBU Seminar, GAGA Corporation, France 2 Cinéma, Ivanhoe Pictures, Sidney Kimmel Entertainment","France, Japan, United Kingdom, United States of America","French, Japanese","zombie, filmmaking, horror filmmaking, film crew"
280391,Animal Kingdom: Let's Go Ape,5.259,324,Released,2015-04-08,16294916,100,False,/vq2TVlQmOUE6uZnRIZD475IcoAX.jpg,37580800,http://pourquoijaipasmangemonpere.com/,tt1220911,fr,Pourquoi j'ai pas mangé mon père,"Based on the novel 'Evolution Man' by Roy Lewis, this tells the story about the first man - young Edward - to descend from apes. Edward is ejected by his tribe, but is very resourceful. He learns to walk, discovers fire, manages to hunt - and we follow him as he evolves. He has a generous nature, and search for true humanity - a world where we don't eat our fathers.",13.667,/7qccdwXUMazLqkMKm4ZJ7lAnzUF.jpg,These feet are made for walkin',"Adventure, Comedy, Animation","Boréales, Pathé, Kissfilms, M6 Films, Cattleya, uFilm",France,"French, English","animal species, evolution, humanity"
476764,The Front Runner,5.893,323,Released,2018-11-06,3242235,113,False,/u5aCHPrmcqglPjjPyG8SwhWygCy.jpg,25000000,http://thefrontrunner.movie,tt7074886,en,The Front Runner,"Gary Hart, former Senator of Colorado, becomes the front-runner for the Democratic presidential nomination in 1987. Hart's intelligence, charisma and idealism makes him popular with young voters, leaving him with a seemingly clear path to the White House. All that comes crashing down when allegations of an extramarital affair surface in the media, forcing the candidate to address a scandal that threatens to derail his campaign and personal life.",12.654,/9QKzd31H1bCjMAJ8HoaASWqbHfY.jpg,The week America went tabloid.,"Drama, History","Bron Studios, Right of Way Films, Creative Wealth Media Finance, Stage 6 Films, Columbia Pictures","Canada, United States of America",English,"politics, senator, colorado, politician, biography, based on true story, scandal, love affair, presidential campaign, 1980s"
659986,The Owners,5.678,323,Released,2020-08-27,225374,92,False,/e8JvFt4wMxwkI62OCLCeytfeJrT.jpg,0,,tt9806370,en,The Owners,"A group of friends think they found the perfect easy score - an empty house with a safe full of cash. But when the elderly couple that lives there comes home early, the tables are suddenly turned. As a deadly game of cat and mouse ensues, the would-be thieves must fight to save themselves from a nightmare they could never have imagined.",13.326,/zMUpzTRF4f4MkScDkUZM030H2t0.jpg,Respect your elders... or else.,"Horror, Mystery, Thriller","Logical Pictures, Wild Bunch, XYZ Films, BlueLight","France, United Kingdom",English,
696157,Whitney Houston: I Wanna Dance with Somebody,7.04,323,Released,2022-12-20,41000000,144,False,/AcKPLFva3hnfdsArF5bcPTESVCo.jpg,50000000,https://www.iwannadancewithsomebody.movie,tt12193804,en,Whitney Houston: I Wanna Dance with Somebody,"The joyous, emotional, heartbreaking celebration of the life and music of Whitney Houston, the greatest female R&B pop vocalist of all time. Tracking her journey from obscurity to musical superstardom.",15.865,/oodPJ3Op1pWBhnEFyw5fampRCWf.jpg,Celebrate the untold story of an icon.,"Music, History, Drama","Compelling Pictures, Black Label Media, TriStar Pictures, West Madison Entertainment, Primary Wave Entertainment, Muse of Fire",United States of America,English,"musician, drug addiction, biography, rhythm and blues, singer, pop music, lgbt, spousal abuse, soul music"
206296,The Last Five Years,5.929,323,Released,2014-11-03,292092,94,False,/irxjcC0io2ibj703Wr0FQABeZdm.jpg,3500000,,tt2474024,en,The Last Five Years,"In New York, a struggling actress and a successful writer sing about their failed marriage from two perspectives.",7.409,/dxTLKSTyGb5IXB64iNgU9AWAsXT.jpg,There are two sides to every love story.,"Comedy, Drama, Music, Romance","RADiUS-TWC, Lucky Monkey Pictures, Sh-K-Boom Records, Grand Peaks Entertainment",United States of America,English,"wife, marriage, musical, divorce"
539651,Don't Let Go,6.849,322,Released,2019-08-30,5300000,107,False,/7TWBC3JzOB0IeFKYjMQ1arTlTm8.jpg,5000000,https://www.dontletgomovie.com,tt6803212,en,Don't Let Go,"A detective suffering from a personal loss receives a call from his recently deceased niece. Being able to communicate across time, the two work together to try and stop the crime before it occurs.",11.921,/uNHueGo5TYCTLzoGULse65GC32Q.jpg,Change the past. Save her future.,"Science Fiction, Thriller, Mystery, Crime",Blumhouse Productions,United States of America,English,
429422,Capone,4.96,321,Released,2020-06-26,858281,103,False,/x7iqHlTbFpZDOMZJHNxfQsG7E13.jpg,20600000,,tt6199572,en,Capone,"The 47-year old Al Capone, after 10 years in prison, starts suffering from dementia and comes to be haunted by his violent past.",10.141,/75gDv38UgRtAukSxNXcjatyQmEa.jpg,We all pay for our crimes in the end.,"Crime, Drama","Bron Studios, A Band Apart, Addictive Pictures, Creative Wealth Media Finance, Lawrence Bender Productions, Endeavor Content, AI Film Entertainment","Canada, United States of America","English, Italian","gangster, biography, based on true story"
509598,Mr. Jones,6.724,321,Released,2019-10-25,2855316,119,False,/nNjXu0eJYwewwwyTsBuXOmQEl5N.jpg,0,http://www.westendfilms.com/screeners/mr_jones.html,tt6828390,en,Mr. Jones,"In 1933, Welsh journalist Gareth Jones travels to Ukraine, where he experiences the horrors of a famine. Everywhere he goes he meets henchmen of the Soviet secret service who are determined to prevent news about the catastrophe from getting out. Stalin’s forced collectivisation of agriculture has resulted in misery and ruin—the policy is tantamount to mass murder.",10.846,/vpCKOsAmKLD67mwugN6hrPvdPZl.jpg,The truth can't be hidden forever,"Thriller, Drama, History","Film Produkcja, Crab Apple Films, Kinorob, FILM.UA Group, Studio Orka, PISF, Krakowskie Biuro Festiwalowe, Ukrainian State Film Agency","Poland, Ukraine, United Kingdom","English, Russian, Ukrainian, Welsh","grave, based on true story, genocide, 1930s, holodomor, ukraine"
